"Asset-ID";"Gerätename";"Name";"DisplayName";"Version";"Hersteller";"Quelle";"Pakettyp";"PaketId";"InstallDatum";"Installationsort";"Architektur";"BenutzerKontext";"Publisher";"InstallDate";"InstallLocation";"Source";"Sources";"Scope";"Architecture";"UserSID";"PackageType";"DetectionConfidence";"RawSourceKey";"RawPath";"RawNames";"RawEntryCount";"ScanStatus";"ScanMode";"UpdateStatus";"UpdateAvailable";"InstalledVersion";"LatestVersion";"UpdateSource";"UpdateRaw";"UpdateCheckedAt"
"AS-0004";"GOLDENZOPF";"Microsoft.Todos";"Todos";"2.175.6901.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.Todos_2.175.6901.0_x64__8wekyb3d8bbwe";"";"C:\Program Files\WindowsApps\Microsoft.Todos_2.175.6901.0_x64__8wekyb3d8bbwe";"X64";"User";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Program Files\WindowsApps\Microsoft.Todos_2.175.6901.0_x64__8wekyb3d8bbwe";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"X64";"";"Appx/MSIX";"High";"Microsoft.Todos_8wekyb3d8bbwe";"C:\Program Files\WindowsApps\Microsoft.Todos_2.175.6901.0_x64__8wekyb3d8bbwe";"Microsoft.Todos";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"2.175.6901.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.UI.Xaml.2.7";"Microsoft.UI.Xaml.2.7";"7.2409.9001.0";"";"Winget";"Winget";"Microsoft.UI.Xaml.2.7";"";"";"Unknown";"Machine/User";"";"";"";"Winget";"Winget";"Machine/User";"Unknown";"";"Winget";"Medium";"";"";"Microsoft.UI.Xaml.2.7";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"7.2409.9001.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.UI.Xaml.2.7";"UI.Xaml.2.7";"7.2409.9001.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.UI.Xaml.2.7_7.2409.9001.0_x64__8wekyb3d8bbwe";"";"C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.7_7.2409.9001.0_x64__8wekyb3d8bbwe";"X64";"User";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.7_7.2409.9001.0_x64__8wekyb3d8bbwe";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"X64";"";"Appx/MSIX";"High";"Microsoft.UI.Xaml.2.7_8wekyb3d8bbwe";"C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.7_7.2409.9001.0_x64__8wekyb3d8bbwe";"Microsoft.UI.Xaml.2.7";"4";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"7.2409.9001.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.UI.Xaml.2.8";"UI.Xaml.2.8";"8.2310.30001.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers";"Appx/MSIX";"Microsoft.UI.Xaml.2.8_8.2310.30001.0_x64__8wekyb3d8bbwe";"";"C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.8_8.2310.30001.0_x64__8wekyb3d8bbwe";"X64";"AllUsers";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.8_8.2310.30001.0_x64__8wekyb3d8bbwe";"AppxAllUsers";"AppxAllUsers";"AllUsers";"X64";"";"Appx/MSIX";"High";"Microsoft.UI.Xaml.2.8_8wekyb3d8bbwe";"C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.8_8.2310.30001.0_x64__8wekyb3d8bbwe";"Microsoft.UI.Xaml.2.8";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"8.2310.30001.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.UI.Xaml.2.8";"Microsoft.UI.Xaml.2.8";"8.2501.31001.0";"";"Winget";"Winget";"Microsoft.UI.Xaml.2.8";"";"";"Unknown";"Machine/User";"";"";"";"Winget";"Winget";"Machine/User";"Unknown";"";"Winget";"Medium";"";"";"Microsoft.UI.Xaml.2.8";"1";"OK";"ADMIN";"NotChecked";"False";"8.2501.31001.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.UI.Xaml.2.8";"UI.Xaml.2.8";"8.2501.31001.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.UI.Xaml.2.8_8.2501.31001.0_x86__8wekyb3d8bbwe";"";"C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.8_8.2501.31001.0_x86__8wekyb3d8bbwe";"X86";"User";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.8_8.2501.31001.0_x86__8wekyb3d8bbwe";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"X86";"";"Appx/MSIX";"High";"Microsoft.UI.Xaml.2.8_8wekyb3d8bbwe";"C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.8_8.2501.31001.0_x86__8wekyb3d8bbwe";"Microsoft.UI.Xaml.2.8";"3";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"8.2501.31001.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.UI.Xaml.2.8";"Microsoft.UI.Xaml.2.8";"8.2511.26001.0";"";"Winget";"Winget";"Microsoft.UI.Xaml.2.8";"";"";"Unknown";"Machine/User";"";"";"";"Winget";"Winget";"Machine/User";"Unknown";"";"Winget";"Medium";"";"";"Microsoft.UI.Xaml.2.8";"1";"OK";"ADMIN";"NotChecked";"False";"8.2511.26001.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.UI.Xaml.2.8";"UI.Xaml.2.8";"8.2511.26001.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.UI.Xaml.2.8_8.2511.26001.0_x64__8wekyb3d8bbwe";"";"C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.8_8.2511.26001.0_x64__8wekyb3d8bbwe";"X64";"User";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.8_8.2511.26001.0_x64__8wekyb3d8bbwe";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"X64";"";"Appx/MSIX";"High";"Microsoft.UI.Xaml.2.8_8wekyb3d8bbwe";"C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.8_8.2511.26001.0_x64__8wekyb3d8bbwe";"Microsoft.UI.Xaml.2.8";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"8.2511.26001.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.UI.Xaml.CBS";"UI.Xaml.CBS";"9.2602.17001.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.UI.Xaml.CBS_9.2602.17001.0_x64__8wekyb3d8bbwe";"";"C:\Windows\SystemApps\Microsoft.UI.Xaml.CBS_8wekyb3d8bbwe";"X64";"User";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Windows\SystemApps\Microsoft.UI.Xaml.CBS_8wekyb3d8bbwe";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"X64";"";"Appx/MSIX";"High";"Microsoft.UI.Xaml.CBS_8wekyb3d8bbwe";"C:\Windows\SystemApps\Microsoft.UI.Xaml.CBS_8wekyb3d8bbwe";"Microsoft.UI.Xaml.CBS";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"9.2602.17001.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.VCLibs.140.00";"VCLibs.140.00";"14.0.30704.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers";"Appx/MSIX";"Microsoft.VCLibs.140.00_14.0.30704.0_x64__8wekyb3d8bbwe";"";"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.30704.0_x64__8wekyb3d8bbwe";"X64";"AllUsers";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.30704.0_x64__8wekyb3d8bbwe";"AppxAllUsers";"AppxAllUsers";"AllUsers";"X64";"";"Appx/MSIX";"High";"Microsoft.VCLibs.140.00_8wekyb3d8bbwe";"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.30704.0_x64__8wekyb3d8bbwe";"Microsoft.VCLibs.140.00";"1";"OK";"ADMIN";"NotChecked";"False";"14.0.30704.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.VCLibs.140.00";"VCLibs.140.00";"14.0.33519.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.VCLibs.140.00_14.0.33519.0_x86__8wekyb3d8bbwe";"";"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.33519.0_x86__8wekyb3d8bbwe";"X86";"User";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.33519.0_x86__8wekyb3d8bbwe";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"X86";"";"Appx/MSIX";"High";"Microsoft.VCLibs.140.00_8wekyb3d8bbwe";"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.33519.0_x86__8wekyb3d8bbwe";"Microsoft.VCLibs.140.00";"4";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"14.0.33519.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.VCLibs.140.00.UWPDesktop";"VCLibs.140.00.UWP";"14.0.30704.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers";"Appx/MSIX";"Microsoft.VCLibs.140.00.UWPDesktop_14.0.30704.0_x64__8wekyb3d8bbwe";"";"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.30704.0_x64__8wekyb3d8bbwe";"X64";"AllUsers";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.30704.0_x64__8wekyb3d8bbwe";"AppxAllUsers";"AppxAllUsers";"AllUsers";"X64";"";"Appx/MSIX";"High";"Microsoft.VCLibs.140.00.UWPDesktop_8wekyb3d8bbwe";"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.30704.0_x64__8wekyb3d8bbwe";"Microsoft.VCLibs.140.00.UWPDesktop";"1";"OK";"ADMIN";"NotChecked";"False";"14.0.30704.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.VCLibs.140.00.UWPDesktop";"VCLibs.140.00.UWP";"14.0.33728.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x86__8wekyb3d8bbwe";"";"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x86__8wekyb3d8bbwe";"X86";"User";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x86__8wekyb3d8bbwe";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"X86";"";"Appx/MSIX";"High";"Microsoft.VCLibs.140.00.UWPDesktop_8wekyb3d8bbwe";"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x86__8wekyb3d8bbwe";"Microsoft.VCLibs.140.00.UWPDesktop";"4";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"14.0.33728.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.VisualStudioCode";"VisualStudioCode";"1.0.119.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.VisualStudioCode_1.0.119.0_neutral__8wekyb3d8bbwe";"";"C:\Program Files\WindowsApps\Microsoft.VisualStudioCode_1.0.119.0_neutral__8wekyb3d8bbwe";"Neutral";"User";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Program Files\WindowsApps\Microsoft.VisualStudioCode_1.0.119.0_neutral__8wekyb3d8bbwe";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"Neutral";"";"Appx/MSIX";"High";"Microsoft.VisualStudioCode_8wekyb3d8bbwe";"C:\Program Files\WindowsApps\Microsoft.VisualStudioCode_1.0.119.0_neutral__8wekyb3d8bbwe";"Microsoft.VisualStudioCode";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"1.0.119.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.VP9VideoExtensions";"VP9VideoExtensions";"1.2.12.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.VP9VideoExtensions_1.2.12.0_x64__8wekyb3d8bbwe";"";"C:\Program Files\WindowsApps\Microsoft.VP9VideoExtensions_1.2.12.0_x64__8wekyb3d8bbwe";"X64";"User";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Program Files\WindowsApps\Microsoft.VP9VideoExtensions_1.2.12.0_x64__8wekyb3d8bbwe";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"X64";"";"Appx/MSIX";"High";"Microsoft.VP9VideoExtensions_8wekyb3d8bbwe";"C:\Program Files\WindowsApps\Microsoft.VP9VideoExtensions_1.2.12.0_x64__8wekyb3d8bbwe";"Microsoft.VP9VideoExtensions";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"1.2.12.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.WebMediaExtensions";"WebMediaExtensions";"2.1.26.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.WebMediaExtensions_2.1.26.0_x64__8wekyb3d8bbwe";"";"C:\Program Files\WindowsApps\Microsoft.WebMediaExtensions_2.1.26.0_x64__8wekyb3d8bbwe";"X64";"User";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Program Files\WindowsApps\Microsoft.WebMediaExtensions_2.1.26.0_x64__8wekyb3d8bbwe";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"X64";"";"Appx/MSIX";"High";"Microsoft.WebMediaExtensions_8wekyb3d8bbwe";"C:\Program Files\WindowsApps\Microsoft.WebMediaExtensions_2.1.26.0_x64__8wekyb3d8bbwe";"Microsoft.WebMediaExtensions";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"2.1.26.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.WebpImageExtension";"WebpImageExtension";"1.2.14.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.WebpImageExtension_1.2.14.0_x64__8wekyb3d8bbwe";"";"C:\Program Files\WindowsApps\Microsoft.WebpImageExtension_1.2.14.0_x64__8wekyb3d8bbwe";"X64";"User";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Program Files\WindowsApps\Microsoft.WebpImageExtension_1.2.14.0_x64__8wekyb3d8bbwe";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"X64";"";"Appx/MSIX";"High";"Microsoft.WebpImageExtension_8wekyb3d8bbwe";"C:\Program Files\WindowsApps\Microsoft.WebpImageExtension_1.2.14.0_x64__8wekyb3d8bbwe";"Microsoft.WebpImageExtension";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"1.2.14.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.WidgetsPlatformRuntime";"WidgetsPlatformRuntime";"1.6.14.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.WidgetsPlatformRuntime_1.6.14.0_x64__8wekyb3d8bbwe";"";"C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.14.0_x64__8wekyb3d8bbwe";"X64";"User";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.14.0_x64__8wekyb3d8bbwe";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"X64";"";"Appx/MSIX";"High";"Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe";"C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.14.0_x64__8wekyb3d8bbwe";"Microsoft.WidgetsPlatformRuntime";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"1.6.14.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.Win32WebViewHost";"Win32WebViewHost";"10.0.26100.1";"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.Win32WebViewHost_10.0.26100.1_neutral_neutral_cw5n1h2txyewy";"";"C:\Windows\SystemApps\Microsoft.Win32WebViewHost_cw5n1h2txyewy";"Neutral";"User";"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Windows\SystemApps\Microsoft.Win32WebViewHost_cw5n1h2txyewy";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"Neutral";"";"Appx/MSIX";"High";"Microsoft.Win32WebViewHost_cw5n1h2txyewy";"C:\Windows\SystemApps\Microsoft.Win32WebViewHost_cw5n1h2txyewy";"Microsoft.Win32WebViewHost";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"10.0.26100.1";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.WinAppRuntime.DDLM.5001.311.2039.0-x6";"WinAppRuntime.DDLM.5001.311.2039.0-x6";"5001.311.2039.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.WinAppRuntime.DDLM.5001.311.2039.0-x6_5001.311.2039.0_x64__8wekyb3d8bbwe";"";"C:\Program Files\WindowsApps\Microsoft.WinAppRuntime.DDLM.5001.311.2039.0-x6_5001.311.2039.0_x64__8wekyb3d8bbwe";"X64";"User";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Program Files\WindowsApps\Microsoft.WinAppRuntime.DDLM.5001.311.2039.0-x6_5001.311.2039.0_x64__8wekyb3d8bbwe";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"X64";"";"Appx/MSIX";"High";"Microsoft.WinAppRuntime.DDLM.5001.311.2039.0-x6_8wekyb3d8bbwe";"C:\Program Files\WindowsApps\Microsoft.WinAppRuntime.DDLM.5001.311.2039.0-x6_5001.311.2039.0_x64__8wekyb3d8bbwe";"Microsoft.WinAppRuntime.DDLM.5001.311.2039.0-x6";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"5001.311.2039.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.WinAppRuntime.DDLM.5001.311.2039.0-x8";"WinAppRuntime.DDLM.5001.311.2039.0-x8";"5001.311.2039.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.WinAppRuntime.DDLM.5001.311.2039.0-x8_5001.311.2039.0_x86__8wekyb3d8bbwe";"";"C:\Program Files\WindowsApps\Microsoft.WinAppRuntime.DDLM.5001.311.2039.0-x8_5001.311.2039.0_x86__8wekyb3d8bbwe";"X86";"User";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Program Files\WindowsApps\Microsoft.WinAppRuntime.DDLM.5001.311.2039.0-x8_5001.311.2039.0_x86__8wekyb3d8bbwe";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"X86";"";"Appx/MSIX";"High";"Microsoft.WinAppRuntime.DDLM.5001.311.2039.0-x8_8wekyb3d8bbwe";"C:\Program Files\WindowsApps\Microsoft.WinAppRuntime.DDLM.5001.311.2039.0-x8_5001.311.2039.0_x86__8wekyb3d8bbwe";"Microsoft.WinAppRuntime.DDLM.5001.311.2039.0-x8";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"5001.311.2039.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.Windows.Apprep.ChxApp";"Apprep.ChxApp";"1000.25128.1000.0";"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.Windows.Apprep.ChxApp_1000.25128.1000.0_neutral_neutral_cw5n1h2txyewy";"";"C:\Windows\SystemApps\Microsoft.Windows.AppRep.ChxApp_cw5n1h2txyewy";"Neutral";"User";"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Windows\SystemApps\Microsoft.Windows.AppRep.ChxApp_cw5n1h2txyewy";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"Neutral";"";"Appx/MSIX";"High";"Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy";"C:\Windows\SystemApps\Microsoft.Windows.AppRep.ChxApp_cw5n1h2txyewy";"Microsoft.Windows.Apprep.ChxApp";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"1000.25128.1000.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.Windows.AssignedAccessLockApp";"AssignedAccessLockApp";"1000.25128.1000.0";"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.Windows.AssignedAccessLockApp_1000.25128.1000.0_neutral_neutral_cw5n1h2txyewy";"";"C:\Windows\SystemApps\Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy";"Neutral";"User";"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Windows\SystemApps\Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"Neutral";"";"Appx/MSIX";"High";"Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy";"C:\Windows\SystemApps\Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy";"Microsoft.Windows.AssignedAccessLockApp";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"1000.25128.1000.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.Windows.AugLoop.CBS";"AugLoop.CBS";"1.1126.2131.0";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.Windows.AugLoop.CBS_1.1126.2131.0_x64__8wekyb3d8bbwe";"";"C:\Windows\SystemApps\Microsoft.Windows.AugLoop.CBS_8wekyb3d8bbwe";"X64";"User";"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Windows\SystemApps\Microsoft.Windows.AugLoop.CBS_8wekyb3d8bbwe";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"X64";"";"Appx/MSIX";"High";"Microsoft.Windows.AugLoop.CBS_8wekyb3d8bbwe";"C:\Windows\SystemApps\Microsoft.Windows.AugLoop.CBS_8wekyb3d8bbwe";"Microsoft.Windows.AugLoop.CBS";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"1.1126.2131.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.Windows.CapturePicker";"CapturePicker";"10.0.19580.1000";"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.Windows.CapturePicker_10.0.19580.1000_neutral__cw5n1h2txyewy";"";"C:\Windows\SystemApps\Microsoft.Windows.CapturePicker_cw5n1h2txyewy";"Neutral";"User";"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Windows\SystemApps\Microsoft.Windows.CapturePicker_cw5n1h2txyewy";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"Neutral";"";"Appx/MSIX";"High";"Microsoft.Windows.CapturePicker_cw5n1h2txyewy";"C:\Windows\SystemApps\Microsoft.Windows.CapturePicker_cw5n1h2txyewy";"Microsoft.Windows.CapturePicker";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"10.0.19580.1000";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft.Windows.CloudExperienceHost";"CloudExperienceHost";"10.0.26100.1";"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"Microsoft.Windows.CloudExperienceHost_10.0.26100.1_neutral_neutral_cw5n1h2txyewy";"";"C:\Windows\SystemApps\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy";"Neutral";"User";"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US";"";"C:\Windows\SystemApps\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"Neutral";"";"Appx/MSIX";"High";"Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy";"C:\Windows\SystemApps\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy";"Microsoft.Windows.CloudExperienceHost";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"10.0.26100.1";"";"";"";""
